id,id_especie,id_geracao,pokemon,altura,peso,exp_base,tipo_1,tipo_2,hp,ataque,defesa,ataque_especial,defesa_especial,velocidade,cor_1,cor_2,cor_final,url_imagem,url_icone
10019,641,NA,tornadus-therian,1.4,63,261,voador,NA,79,100,80,110,90,121,#A890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10020,642,NA,thundurus-therian,3,61,261,elétrico,voador,79,105,70,145,80,101,#F8D030,#A890F0,#E4C05E,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10021,645,NA,landorus-therian,1.3,68,270,terrestre,voador,89,145,90,105,80,91,#E0C068,#A890F0,#D2B488,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10022,646,NA,kyurem-black,3.3,325,315,dragão,gelo,125,170,100,120,90,95,#7038F8,#98D8D8,#795EF0,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10023,646,NA,kyurem-white,3.6,325,315,dragão,gelo,125,120,90,170,100,95,#7038F8,#98D8D8,#795EF0,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10024,647,NA,keldeo-resolute,1.4,48.5,261,água,lutador,91,72,90,129,90,108,#6890F0,#C03028,#7D78BF,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10025,678,NA,meowstic-female,0.6,8.5,163,psíquico,NA,74,48,76,83,81,104,#F85888,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10026,681,NA,aegislash-blade,1.7,53,234,aço,fantasma,60,150,50,150,50,60,#B8B8D0,#705898,#A6A0C2,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10027,710,NA,pumpkaboo-small,0.3,3.5,67,fantasma,grama,44,66,70,44,55,56,#705898,#78C850,#717386,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10028,710,NA,pumpkaboo-large,0.5,7.5,67,fantasma,grama,54,66,70,44,55,46,#705898,#78C850,#717386,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10029,710,NA,pumpkaboo-super,0.8,15,67,fantasma,grama,59,66,70,44,55,41,#705898,#78C850,#717386,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10030,711,NA,gourgeist-small,0.7,9.5,173,fantasma,grama,55,85,122,58,75,99,#705898,#78C850,#717386,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10031,711,NA,gourgeist-large,1.1,14,173,fantasma,grama,75,95,122,58,75,69,#705898,#78C850,#717386,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10032,711,NA,gourgeist-super,1.7,39,173,fantasma,grama,85,100,122,58,75,54,#705898,#78C850,#717386,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10033,3,NA,venusaur-mega,2.4,155.5,281,grama,venenoso,80,100,123,122,120,80,#78C850,#A040A0,#81A763,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10034,6,NA,charizard-mega-x,1.7,110.5,285,fogo,dragão,78,130,111,130,85,100,#F08030,#7038F8,#D06E60,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10035,6,NA,charizard-mega-y,1.7,100.5,285,fogo,voador,78,104,78,159,115,100,#F08030,#A890F0,#DE835E,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10036,9,NA,blastoise-mega,1.6,101.1,284,água,NA,79,103,120,135,115,78,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10037,65,NA,alakazam-mega,1.2,48,270,psíquico,NA,55,50,65,175,105,150,#F85888,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10038,94,NA,gengar-mega,1.4,40.5,270,fantasma,venenoso,60,65,80,170,95,130,#705898,#A040A0,#7B5299,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10039,115,NA,kangaskhan-mega,2.2,100,207,normal,NA,105,125,100,60,100,100,#A8A878,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10040,127,NA,pinsir-mega,1.7,59,210,inseto,voador,65,155,120,65,90,105,#A8B820,#A890F0,#A8AE52,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10041,130,NA,gyarados-mega,6.5,305,224,água,sombrio,95,155,109,70,130,81,#6890F0,#705848,#6982C7,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10042,142,NA,aerodactyl-mega,2.1,79,215,pedra,voador,80,135,85,70,95,150,#B8A038,#A890F0,#B49C64,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10043,150,NA,mewtwo-mega-x,2.3,127,351,psíquico,lutador,106,190,100,154,100,130,#F85888,#C03028,#EA4E70,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10044,150,NA,mewtwo-mega-y,1.5,33,351,psíquico,NA,106,150,70,194,120,140,#F85888,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10045,181,NA,ampharos-mega,1.4,61.5,275,elétrico,dragão,90,95,105,165,110,45,#F8D030,#7038F8,#D7AB60,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10046,212,NA,scizor-mega,2,125,210,inseto,aço,70,150,140,65,100,75,#A8B820,#B8B8D0,#ABB84A,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10047,214,NA,heracross-mega,1.7,62.5,210,inseto,lutador,80,185,115,40,105,75,#A8B820,#C03028,#AD9721,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10048,229,NA,houndoom-mega,1.9,49.5,210,sombrio,fogo,75,90,90,140,90,115,#705848,#F08030,#8F6142,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10049,248,NA,tyranitar-mega,2.5,255,315,pedra,sombrio,100,164,150,95,120,71,#B8A038,#705848,#A68E3B,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10050,257,NA,blaziken-mega,1.9,52,284,fogo,lutador,80,160,80,130,80,100,#F08030,#C03028,#E46C2E,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10051,282,NA,gardevoir-mega,1.6,48.4,278,psíquico,fada,68,85,65,165,135,100,#F85888,#EE99AC,#F56790,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10052,303,NA,mawile-mega,1,23.5,168,aço,fada,50,105,125,55,95,50,#B8B8D0,#EE99AC,#C5B0C7,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10053,306,NA,aggron-mega,2.2,395,284,aço,NA,70,140,230,60,80,50,#B8B8D0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10054,308,NA,medicham-mega,1.3,31.5,179,lutador,psíquico,60,100,85,80,85,100,#C03028,#F85888,#CD393F,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10055,310,NA,manectric-mega,1.8,44,201,elétrico,NA,70,75,80,135,80,135,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10056,354,NA,banette-mega,1.2,13,194,fantasma,NA,64,165,75,93,83,75,#705898,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10057,359,NA,absol-mega,1.2,49,198,sombrio,NA,65,150,60,115,60,115,#705848,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10058,445,NA,garchomp-mega,1.9,95,315,dragão,terrestre,108,170,115,120,95,92,#7038F8,#E0C068,#8B58D5,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10059,448,NA,lucario-mega,1.3,57.5,219,lutador,aço,70,145,88,140,70,112,#C03028,#B8B8D0,#BE5050,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10060,460,NA,abomasnow-mega,2.7,185,208,grama,gelo,90,132,105,132,105,30,#78C850,#98D8D8,#7FCB70,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10061,670,NA,floette-eternal,0.2,0.9,243,fada,NA,74,65,67,125,128,92,#EE99AC,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10062,380,NA,latias-mega,1.8,52,315,dragão,psíquico,80,100,120,140,150,110,#7038F8,#F85888,#903FDC,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10063,381,NA,latios-mega,2.3,70,315,dragão,psíquico,80,130,100,160,120,110,#7038F8,#F85888,#903FDC,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10064,260,NA,swampert-mega,1.9,102,286,água,terrestre,100,150,110,95,110,70,#6890F0,#E0C068,#859BCF,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10065,254,NA,sceptile-mega,1.9,55.2,284,grama,dragão,70,110,75,145,85,145,#78C850,#7038F8,#76A578,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10066,302,NA,sableye-mega,0.5,161,168,sombrio,fantasma,50,85,125,85,115,20,#705848,#705898,#70585B,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10067,334,NA,altaria-mega,1.5,20.6,207,dragão,fada,75,110,110,110,105,80,#7038F8,#EE99AC,#8E4FE5,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10068,475,NA,gallade-mega,1.6,56.4,278,psíquico,lutador,68,165,95,65,115,110,#F85888,#C03028,#EA4E70,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10069,531,NA,audino-mega,1.5,32,425,normal,fada,103,60,126,80,126,50,#A8A878,#EE99AC,#B8A484,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10070,319,NA,sharpedo-mega,2.5,130.3,196,água,sombrio,70,140,70,110,65,105,#6890F0,#705848,#6982C7,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10071,80,NA,slowbro-mega,2,120,207,água,psíquico,95,75,180,130,80,30,#6890F0,#F85888,#8A82D6,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10072,208,NA,steelix-mega,10.5,740,214,aço,terrestre,75,125,230,55,95,30,#B8B8D0,#E0C068,#C1B9B6,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10073,18,NA,pidgeot-mega,2.2,50.5,261,normal,voador,83,80,80,135,80,121,#A8A878,#A890F0,#A8A295,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10074,362,NA,glalie-mega,2.1,350.2,203,gelo,NA,80,120,80,120,80,100,#98D8D8,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10075,719,NA,diancie-mega,1.1,27.8,315,pedra,fada,50,160,110,160,110,110,#B8A038,#EE99AC,#C59E54,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10076,376,NA,metagross-mega,2.5,942.9,315,aço,psíquico,80,145,150,105,110,110,#B8B8D0,#F85888,#C7A0BE,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10077,382,NA,kyogre-primal,9.8,430,347,água,NA,100,150,90,180,160,90,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10078,383,NA,groudon-primal,5,999.7,347,terrestre,fogo,100,180,160,150,90,90,#E0C068,#F08030,#E3B05A,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10079,384,NA,rayquaza-mega,10.8,392,351,dragão,voador,105,180,100,180,100,115,#7038F8,#A890F0,#7D4DF6,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10080,25,NA,pikachu-rock-star,0.4,6,112,elétrico,NA,35,55,40,50,50,90,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10081,25,NA,pikachu-belle,0.4,6,112,elétrico,NA,35,55,40,50,50,90,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10082,25,NA,pikachu-pop-star,0.4,6,112,elétrico,NA,35,55,40,50,50,90,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10083,25,NA,pikachu-phd,0.4,6,112,elétrico,NA,35,55,40,50,50,90,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10084,25,NA,pikachu-libre,0.4,6,112,elétrico,NA,35,55,40,50,50,90,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10085,25,NA,pikachu-cosplay,0.4,6,112,elétrico,NA,35,55,40,50,50,90,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10086,720,NA,hoopa-unbound,6.5,490,306,psíquico,sombrio,80,160,60,170,130,80,#F85888,#705848,#D75878,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10087,323,NA,camerupt-mega,2.5,320.5,196,fogo,terrestre,70,120,100,145,105,20,#F08030,#E0C068,#EC8F3D,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10088,428,NA,lopunny-mega,1.3,28.3,203,normal,lutador,65,136,94,54,96,135,#A8A878,#C03028,#AD8A64,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10089,373,NA,salamence-mega,1.8,112.6,315,dragão,voador,95,145,130,120,90,120,#7038F8,#A890F0,#7D4DF6,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10090,15,NA,beedrill-mega,1.4,40.5,223,inseto,venenoso,65,150,40,15,80,145,#A8B820,#A040A0,#A69A3F,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10091,19,NA,rattata-alola,0.3,3.8,51,sombrio,normal,30,56,35,25,35,72,#705848,#A8A878,#7D6B53,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10092,20,NA,raticate-alola,0.7,25.5,145,sombrio,normal,75,71,70,40,80,77,#705848,#A8A878,#7D6B53,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10093,20,NA,raticate-totem-alola,1.4,105,145,sombrio,normal,75,71,70,40,80,77,#705848,#A8A878,#7D6B53,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10094,25,NA,pikachu-original-cap,0.4,6,112,elétrico,NA,35,55,40,50,50,90,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10095,25,NA,pikachu-hoenn-cap,0.4,6,112,elétrico,NA,35,55,40,50,50,90,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10096,25,NA,pikachu-sinnoh-cap,0.4,6,112,elétrico,NA,35,55,40,50,50,90,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10097,25,NA,pikachu-unova-cap,0.4,6,112,elétrico,NA,35,55,40,50,50,90,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10098,25,NA,pikachu-kalos-cap,0.4,6,112,elétrico,NA,35,55,40,50,50,90,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10099,25,NA,pikachu-alola-cap,0.4,6,112,elétrico,NA,35,55,40,50,50,90,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10100,26,NA,raichu-alola,0.7,21,218,elétrico,psíquico,60,85,50,95,85,110,#F8D030,#F85888,#F8B245,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10101,27,NA,sandshrew-alola,0.7,40,60,gelo,aço,50,75,90,10,35,40,#98D8D8,#B8B8D0,#9FD0D6,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10102,28,NA,sandslash-alola,1.2,55,158,gelo,aço,75,100,120,25,65,65,#98D8D8,#B8B8D0,#9FD0D6,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10103,37,NA,vulpix-alola,0.6,9.9,60,gelo,NA,38,41,40,50,65,65,#98D8D8,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10104,38,NA,ninetales-alola,1.1,19.9,177,gelo,fada,73,67,75,81,100,109,#98D8D8,#EE99AC,#ACC8CD,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10105,50,NA,diglett-alola,0.2,1,53,terrestre,aço,10,55,30,35,45,90,#E0C068,#B8B8D0,#D6BE81,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10106,51,NA,dugtrio-alola,0.7,66.6,149,terrestre,aço,35,100,60,50,70,110,#E0C068,#B8B8D0,#D6BE81,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10107,52,NA,meowth-alola,0.4,4.2,58,sombrio,NA,40,35,35,50,40,90,#705848,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10108,53,NA,persian-alola,1.1,33,154,sombrio,NA,65,60,60,75,65,115,#705848,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10109,74,NA,geodude-alola,0.4,20.3,60,pedra,elétrico,40,80,100,30,30,20,#B8A038,#F8D030,#C7AB36,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10110,75,NA,graveler-alola,1,110,137,pedra,elétrico,55,95,115,45,45,35,#B8A038,#F8D030,#C7AB36,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10111,76,NA,golem-alola,1.7,316,223,pedra,elétrico,80,120,130,55,65,45,#B8A038,#F8D030,#C7AB36,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10112,88,NA,grimer-alola,0.7,42,65,venenoso,sombrio,80,80,50,40,50,25,#A040A0,#705848,#94458A,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10113,89,NA,muk-alola,1,52,175,venenoso,sombrio,105,105,75,65,100,50,#A040A0,#705848,#94458A,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10114,103,NA,exeggutor-alola,10.9,415.6,186,grama,dragão,95,105,85,125,75,45,#78C850,#7038F8,#76A578,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10115,105,NA,marowak-alola,1,34,149,fogo,fantasma,60,80,110,50,80,45,#F08030,#705898,#D07649,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10116,658,NA,greninja-battle-bond,1.5,40,239,água,sombrio,72,95,67,103,71,122,#6890F0,#705848,#6982C7,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10117,658,NA,greninja-ash,1.5,40,288,água,sombrio,72,145,67,153,71,132,#6890F0,#705848,#6982C7,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10118,718,NA,zygarde-10,1.2,33.5,219,dragão,terrestre,54,100,71,61,85,115,#7038F8,#E0C068,#8B58D5,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10119,718,NA,zygarde-50,5,305,270,dragão,terrestre,108,100,121,81,95,95,#7038F8,#E0C068,#8B58D5,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10120,718,NA,zygarde-complete,4.5,610,319,dragão,terrestre,216,100,121,91,95,85,#7038F8,#E0C068,#8B58D5,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10121,735,NA,gumshoos-totem,1.4,60,146,normal,NA,88,110,60,55,60,45,#A8A878,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10122,738,NA,vikavolt-totem,2.6,147.5,225,inseto,elétrico,77,70,90,145,75,43,#A8B820,#F8D030,#BBBD23,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10123,741,NA,oricorio-pom-pom,0.6,3.4,167,elétrico,voador,75,70,70,98,70,93,#F8D030,#A890F0,#E4C05E,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10124,741,NA,oricorio-pau,0.6,3.4,167,psíquico,voador,75,70,70,98,70,93,#F85888,#A890F0,#E465A1,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10125,741,NA,oricorio-sensu,0.6,3.4,167,fantasma,voador,75,70,70,98,70,93,#705898,#A890F0,#7D65AD,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10126,745,NA,lycanroc-midnight,1.1,25,170,pedra,NA,85,115,75,55,75,82,#B8A038,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10127,746,NA,wishiwashi-school,8.2,78.6,217,água,NA,45,140,130,140,135,30,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10128,754,NA,lurantis-totem,1.5,58,168,grama,NA,70,105,90,80,90,45,#78C850,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10129,758,NA,salazzle-totem,2.1,81,168,venenoso,fogo,68,64,60,111,60,117,#A040A0,#F08030,#B34F84,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10130,774,NA,minior-orange-meteor,0.3,40,154,pedra,voador,60,60,100,60,100,60,#B8A038,#A890F0,#B49C64,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10131,774,NA,minior-yellow-meteor,0.3,40,154,pedra,voador,60,60,100,60,100,60,#B8A038,#A890F0,#B49C64,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10132,774,NA,minior-green-meteor,0.3,40,154,pedra,voador,60,60,100,60,100,60,#B8A038,#A890F0,#B49C64,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10133,774,NA,minior-blue-meteor,0.3,40,154,pedra,voador,60,60,100,60,100,60,#B8A038,#A890F0,#B49C64,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10134,774,NA,minior-indigo-meteor,0.3,40,154,pedra,voador,60,60,100,60,100,60,#B8A038,#A890F0,#B49C64,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10135,774,NA,minior-violet-meteor,0.3,40,154,pedra,voador,60,60,100,60,100,60,#B8A038,#A890F0,#B49C64,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10136,774,NA,minior-red,0.3,0.3,175,pedra,voador,60,100,60,100,60,120,#B8A038,#A890F0,#B49C64,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10137,774,NA,minior-orange,0.3,0.3,175,pedra,voador,60,100,60,100,60,120,#B8A038,#A890F0,#B49C64,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10138,774,NA,minior-yellow,0.3,0.3,175,pedra,voador,60,100,60,100,60,120,#B8A038,#A890F0,#B49C64,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10139,774,NA,minior-green,0.3,0.3,175,pedra,voador,60,100,60,100,60,120,#B8A038,#A890F0,#B49C64,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10140,774,NA,minior-blue,0.3,0.3,175,pedra,voador,60,100,60,100,60,120,#B8A038,#A890F0,#B49C64,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10141,774,NA,minior-indigo,0.3,0.3,175,pedra,voador,60,100,60,100,60,120,#B8A038,#A890F0,#B49C64,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
10142,774,NA,minior-violet,0.3,0.3,175,pedra,voador,60,100,60,100,60,120,#B8A038,#A890F0,#B49C64,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/NA,NA
